image_url,color_1,proportion_1,color_2,proportion_2,color_3,proportion_3,color_4,proportion_4,color_5,proportion_5
../images/14427389.jpg,#211e1b,0.09857777777777778,#e1dacf,0.4817777777777778,#c2bbaf,0.037255555555555556,#7b756c,0.019466666666666667,#302e2b,0.3629222222222222
../images/14427394.jpg,#2e2d2a,0.4094777777777778,#688f9d,0.13847777777777778,#10875c,0.2228888888888889,#c9cdc6,0.05037777777777778,#2d5a8e,0.17877777777777779
../images/14427388.jpg,#302e2b,0.38608888888888887,#e6dcd2,0.4559,#8e8780,0.02362222222222222,#544f4b,0.07708888888888889,#ccc2b7,0.0573
../images/14427393.jpg,#9d9279,0.08704444444444444,#2d2a26,0.4055111111111111,#d0b892,0.3474,#1a4981,0.09885555555555556,#5e737f,0.06118888888888889
../images/14427392.jpg,#a7a3a0,0.09436666666666667,#43423f,0.20752222222222222,#797775,0.12818888888888888,#302e2b,0.3977888888888889,#565450,0.17213333333333333
../images/14427390.jpg,#d41521,0.17826666666666666,#e7dede,0.33842222222222224,#2e2c29,0.4134333333333333,#d15364,0.032322222222222224,#d69fa3,0.03755555555555556
../images/14427400.jpg,#b69987,0.06993333333333333,#2d2c2d,0.4508888888888889,#dbd5d6,0.2923777777777778,#b13a49,0.08331111111111111,#2c526b,0.1034888888888889
../images/14427397.jpg,#d1606d,0.019833333333333335,#ece3db,0.4627222222222222,#332f2c,0.39542222222222223,#d81933,0.09696666666666667,#d7a9a6,0.025055555555555557
../images/14427401.jpg,#2f2d2a,0.3935222222222222,#e7e0db,0.44006666666666666,#057f53,0.10705555555555556,#559b82,0.02691111111111111,#acc0b5,0.03244444444444444
../images/14427396.jpg,#ad8317,0.09805555555555556,#35312c,0.48984444444444447,#71614c,0.06737777777777777,#dba50c,0.22512222222222222,#5a4522,0.1196
../images/14427399.jpg,#302d29,0.3961777777777778,#ead0a6,0.4558111111111111,#df261f,0.03365555555555556,#18417a,0.0802,#b48e7f,0.03415555555555556
../images/14427398.jpg,#322f2c,0.4184222222222222,#e5ded5,0.4447333333333333,#1982b9,0.10528888888888889,#7a766f,0.0069,#8db4c2,0.024655555555555556
../images/14427395.jpg,#332d29,0.4055,#e18504,0.35176666666666667,#1d1611,0.1589888888888889,#8d570c,0.042333333333333334,#e59036,0.041411111111111114
../images/14427406.jpg,#302c28,0.5887666666666667,#a38d75,0.08407777777777778,#74070c,0.2162888888888889,#d2bda8,0.03711111111111111,#735347,0.07375555555555556
../images/14427402.jpg,#1d249b,0.16613333333333333,#e7e2e0,0.37296666666666667,#302d2b,0.38965555555555553,#9fa5c5,0.03231111111111111,#5762a8,0.038933333333333334
../images/14427408.jpg,#332e2a,0.447,#a68261,0.11478888888888888,#97110d,0.22627777777777777,#d9bd95,0.05391111111111111,#7d553c,0.15802222222222223
../images/14427405.jpg,#4e0f18,0.2334,#ab8556,0.07921111111111111,#322c28,0.5289333333333334,#755136,0.11366666666666667,#e3c089,0.04478888888888889
../images/14427403.jpg,#4994bf,0.07345555555555555,#2c2d2b,0.43646666666666667,#dedfda,0.25905555555555554,#1e86b8,0.1943,#9ebcc9,0.036722222222222226
../images/14427407.jpg,#9f9d9f,0.06773333333333334,#5b5457,0.13012222222222222,#2f2c2a,0.5056555555555555,#6c0d18,0.14672222222222223,#727275,0.14976666666666666
../images/14427409.jpg,#aa0f27,0.13312222222222223,#e9dfd6,0.4089,#312e2a,0.3892888888888889,#ce9fa1,0.03501111111111111,#bb5365,0.03367777777777778
../images/14427410.jpg,#2d2d2a,0.4562111111111111,#f5cc09,0.09937777777777777,#0b3461,0.3760777777777778,#888c2e,0.010577777777777778,#405b74,0.05775555555555555
../images/14427404.jpg,#15639d,0.1238,#e0dad5,0.37516666666666665,#302e2b,0.41854444444444444,#5a8ea9,0.037755555555555556,#a6b8c1,0.04473333333333333
../images/14427411.jpg,#626494,0.020033333333333334,#2f2928,0.4247888888888889,#e94f53,0.15547777777777777,#e5dad2,0.32524444444444445,#eb7e7f,0.07445555555555555
../images/14427416.jpg,#dfc23b,0.09624444444444444,#332f29,0.39068888888888886,#887721,0.03291111111111111,#1c1913,0.1574111111111111,#ebcb21,0.32274444444444444
../images/14427415.jpg,#332f2b,0.38176666666666664,#e8c70e,0.1388111111111111,#565042,0.0444,#231f18,0.4217222222222222,#9d8922,0.0133
../images/14427412.jpg,#322e2b,0.3903888888888889,#eae0d7,0.4034111111111111,#e4430f,0.13712222222222223,#dd7756,0.03218888888888889,#e0b3a1,0.03688888888888889
../images/14427413.jpg,#0d1826,0.37503333333333333,#dedcd7,0.0676888888888889,#555a63,0.05338888888888889,#dd660a,0.024555555555555556,#303030,0.47933333333333333
../images/14427414.jpg,#322f2c,0.4597777777777778,#e2ddd1,0.04234444444444444,#c91711,0.028866666666666665,#605c5a,0.04017777777777778,#1a1716,0.42883333333333334
../images/14427429.jpg,#282726,0.45584444444444444,#617a9a,0.03782222222222222,#124b82,0.33376666666666666,#35618d,0.1029888888888889,#d9ceb5,0.06957777777777778
../images/14427427.jpg,#2b2925,0.3996777777777778,#cabbae,0.08937777777777778,#ded1c2,0.42948888888888886,#736c60,0.007733333333333333,#b8a69c,0.07372222222222222
../images/14427419.jpg,#dce0e2,0.4857111111111111,#302f2d,0.4290333333333333,#a2a4ae,0.024177777777777777,#1f6bac,0.03177777777777778,#d43948,0.0293
../images/14427424.jpg,#262625,0.24614444444444444,#7da2b1,0.0606,#505253,0.06778888888888888,#18191a,0.31635555555555556,#343331,0.3091111111111111
../images/14427417.jpg,#dfc7ba,0.1361888888888889,#2c2b2a,0.4569,#2172a0,0.20807777777777778,#e44142,0.10075555555555556,#5185aa,0.09807777777777778
../images/14427423.jpg,#171719,0.39703333333333335,#babc0b,0.053288888888888886,#34312e,0.30966666666666665,#242422,0.20777777777777778,#575744,0.032233333333333336
../images/14427418.jpg,#e8d8c4,0.4497888888888889,#2f2d29,0.44176666666666664,#db1d14,0.03755555555555556,#213690,0.035444444444444445,#ac9193,0.035444444444444445
../images/14427426.jpg,#2b2b2a,0.37065555555555557,#1e7fc8,0.45943333333333336,#e5e0db,0.12684444444444445,#194d82,0.012888888888888889,#79b1d4,0.03017777777777778
../images/14427421.jpg,#e4d7c4,0.36483333333333334,#2e2c29,0.4899777777777778,#9e9687,0.030144444444444446,#665e51,0.029655555555555557,#cec4b2,0.08538888888888889
../images/14427420.jpg,#dfe0d2,0.4731888888888889,#31302d,0.42793333333333333,#e22d32,0.0329,#294882,0.03721111111111111,#ad9e9e,0.028766666666666666
../images/14427425.jpg,#1c57ae,0.28395555555555557,#dbe0df,0.11972222222222222,#2e2e2d,0.396,#216eb9,0.16557777777777777,#6196c8,0.034744444444444446
../images/14427428.jpg,#192675,0.2809111111111111,#e7dfd7,0.23565555555555556,#2d2c2b,0.3519111111111111,#4a5188,0.10132222222222222,#9a9bb4,0.0302
../images/14427434.jpg,#2e2b29,0.40971111111111114,#dbd7d2,0.1308888888888889,#db1c16,0.17337777777777777,#1c4ba1,0.2637555555555556,#7992b5,0.022266666666666667
../images/14427430.jpg,#d7d1c1,0.3453222222222222,#2d2c28,0.43233333333333335,#bd1b18,0.11377777777777778,#3f5b84,0.03797777777777778,#b4a197,0.0705888888888889
../images/14427433.jpg,#163476,0.06666666666666667,#e6ddd5,0.4547111111111111,#2d2926,0.41806666666666664,#d52644,0.025177777777777778,#a399a2,0.03537777777777778
../images/14427435.jpg,#142272,0.32576666666666665,#8592b6,0.023188888888888887,#2b2a28,0.4227111111111111,#d7dce2,0.10027777777777777,#404d84,0.12805555555555556
../images/14427431.jpg,#2d2e2a,0.4029333333333333,#dbddde,0.24415555555555554,#09a767,0.22765555555555556,#68615e,0.04711111111111111,#98aca2,0.07814444444444445
../images/14427436.jpg,#302b28,0.4179,#e58b51,0.12393333333333334,#d6d3d0,0.17584444444444444,#3e5b83,0.0797888888888889,#e07c1b,0.20253333333333334
../images/14427432.jpg,#e4dddb,0.24932222222222222,#2f2d2b,0.3955888888888889,#112268,0.27853333333333335,#959db0,0.033544444444444446,#475581,0.04301111111111111
../images/14427438.jpg,#183688,0.13143333333333335,#e2d6c8,0.39861111111111114,#2c2926,0.39295555555555556,#5d6d91,0.03584444444444444,#a9acb0,0.041155555555555556
../images/14427437.jpg,#e9e1d9,0.4693222222222222,#2f2c29,0.4377,#99938c,0.02521111111111111,#cfc9c0,0.04572222222222222,#605b54,0.022044444444444443
../images/14427440.jpg,#342b29,0.3829111111111111,#fb7018,0.3264666666666667,#983c0c,0.041544444444444446,#301710,0.14395555555555556,#fd763a,0.10512222222222223
../images/14427439.jpg,#194896,0.3632888888888889,#d9d3c8,0.1285777777777778,#2e2d2c,0.40994444444444444,#436ba1,0.061422222222222225,#8da3b9,0.03676666666666667
../images/14427442.jpg,#b46e09,0.042,#302721,0.5539444444444445,#6e3f11,0.042466666666666666,#e78a04,0.31445555555555554,#ed9638,0.04713333333333333
../images/14427443.jpg,#3c1f10,0.13593333333333332,#fd8636,0.12277777777777778,#98470c,0.04078888888888889,#fb7e06,0.33636666666666665,#352d2a,0.3641333333333333
../images/14427448.jpg,#312d2a,0.4426777777777778,#e7dfd5,0.4567111111111111,#7c756d,0.024,#4e463d,0.048766666666666666,#b2aba2,0.027844444444444446
../images/14427441.jpg,#292827,0.4177222222222222,#ddd8d5,0.0825111111111111,#12397b,0.42865555555555557,#365b8a,0.05312222222222222,#849eb3,0.017988888888888888
../images/14427446.jpg,#2154b7,0.08892222222222222,#e4e2e8,0.43748888888888887,#312f2c,0.4063111111111111,#a7b9d7,0.03535555555555556,#6284bd,0.03192222222222222
../images/14427447.jpg,#34302d,0.7660777777777777,#e55e05,0.13796666666666665,#e6723f,0.03951111111111111,#8e4217,0.020544444444444445,#24140f,0.0359
../images/14427445.jpg,#d7c8b1,0.07956666666666666,#36302c,0.45156666666666667,#ca4249,0.09487777777777778,#8a7761,0.09664444444444445,#bb140f,0.27734444444444445
../images/14427444.jpg,#341a0b,0.17164444444444443,#fb7406,0.34784444444444446,#352d2a,0.3485111111111111,#954009,0.033,#fd7e3b,0.099
../images/14427449.jpg,#2c2925,0.47857777777777777,#af1106,0.07055555555555555,#190804,0.36143333333333333,#5f524f,0.06302222222222222,#630d04,0.02641111111111111
../images/14427450.jpg,#302d2a,0.44756666666666667,#e8e2de,0.4065888888888889,#0cb78a,0.08282222222222223,#9abeb2,0.03967777777777778,#6e6a67,0.023344444444444445
../images/14427457.jpg,#e5ded6,0.4257,#302d2a,0.40515555555555555,#1d7bb7,0.11177777777777778,#736e66,0.016044444444444445,#94b2be,0.041322222222222225
../images/14427456.jpg,#e3ded4,0.25187777777777776,#2f2d2a,0.40386666666666665,#057e54,0.26686666666666664,#4d9c7f,0.04253333333333333,#a2c0b0,0.034855555555555556
../images/14427459.jpg,#302f2c,0.7187444444444444,#dfe2dc,0.20413333333333333,#6b8274,0.017477777777777776,#216546,0.0393,#aebbb1,0.020344444444444443
../images/14427463.jpg,#2c2623,0.3952,#e0d9cb,0.4020111111111111,#e4555b,0.06444444444444444,#2b598e,0.06433333333333334,#cd2230,0.07401111111111111
../images/14427452.jpg,#2b2b2a,0.42834444444444447,#e0e0e5,0.09911111111111111,#1a7eba,0.4357666666666667,#73afd1,0.0201,#125b81,0.016677777777777777
../images/14427461.jpg,#302d2a,0.38508888888888887,#e7dfdc,0.44227777777777777,#506b8d,0.03264444444444444,#0f236c,0.10363333333333333,#a0acb8,0.03635555555555556
../images/14427462.jpg,#32302d,0.3868888888888889,#d8dce0,0.46557777777777776,#d31413,0.09108888888888889,#d64f55,0.02808888888888889,#be9b9d,0.028355555555555554
../images/14427451.jpg,#2a2928,0.4396111111111111,#606f9e,0.06984444444444445,#132a7c,0.2899,#dde1df,0.06155555555555556,#334e8a,0.1390888888888889
../images/14427458.jpg,#2f2c29,0.39913333333333334,#e4ddd8,0.45492222222222223,#2a53c5,0.07654444444444444,#d41913,0.03347777777777778,#929cbf,0.03592222222222222
../images/14427455.jpg,#0e3c67,0.19834444444444443,#e4e3d8,0.3108888888888889,#2d2b28,0.41407777777777777,#a5b1b3,0.031066666666666666,#546e86,0.045622222222222224
../images/14427454.jpg,#565554,0.06514444444444445,#b7b5b1,0.09041111111111111,#2d2b28,0.5036222222222222,#d8d7d5,0.28554444444444443,#898684,0.05527777777777778
../images/14427453.jpg,#32302d,0.3793888888888889,#e3e1db,0.33357777777777775,#164073,0.17901111111111112,#0c8da9,0.07105555555555555,#768a9a,0.03696666666666667
../images/14427464.jpg,#2e2825,0.4069333333333333,#d3d6dd,0.25622222222222224,#cb1417,0.21705555555555556,#266ab3,0.06647777777777777,#d24c53,0.05331111111111111
../images/14427471.jpg,#312e2b,0.37904444444444446,#e8e0d8,0.4466111111111111,#5d7d95,0.036444444444444446,#154d80,0.09752222222222222,#a8b2b9,0.040377777777777776
../images/14427470.jpg,#b0a52d,0.03151111111111111,#322f2c,0.7273555555555555,#f3cc0c,0.14732222222222222,#105761,0.06336666666666667,#627545,0.030444444444444444
../images/14427472.jpg,#2f2d2d,0.3907111111111111,#d1999e,0.059055555555555556,#d92f4c,0.055933333333333335,#5a7287,0.029022222222222224,#e5dbd2,0.4652777777777778
../images/14427465.jpg,#312d2a,0.3777888888888889,#ddaeaf,0.0375,#d81d49,0.10984444444444444,#d36c7e,0.0363,#e9dfd6,0.43856666666666666
../images/14427467.jpg,#312e2b,0.39847777777777776,#dfd5cc,0.42477777777777775,#c66461,0.06601111111111112,#eae3de,0.0717,#cf9f97,0.03903333333333334
../images/14427466.jpg,#123e64,0.44187777777777776,#dfb32d,0.06573333333333334,#2b2a28,0.39844444444444443,#9a884b,0.018822222222222223,#46586e,0.07512222222222223
../images/14427469.jpg,#9c8e9d,0.06653333333333333,#2e2b28,0.4149333333333333,#d2302f,0.11488888888888889,#d9d8d7,0.2947444444444444,#253066,0.1089
../images/14427468.jpg,#2e2b28,0.41123333333333334,#e1d7cb,0.23744444444444446,#64869c,0.12297777777777778,#dd7c87,0.16313333333333332,#9cabb1,0.06521111111111111
../images/14427480.jpg,#e6dbd1,0.5195666666666666,#312d2a,0.3736888888888889,#246cb6,0.04411111111111111,#e7755a,0.02882222222222222,#8ba5b7,0.03381111111111111
../images/14427478.jpg,#2f2c2c,0.4357111111111111,#bfd0d0,0.3070777777777778,#924f49,0.08836666666666666,#1d7db2,0.0651,#c6926a,0.10374444444444444
../images/14427482.jpg,#312e2a,0.6433888888888889,#b89b6d,0.07117777777777778,#d1b383,0.11961111111111111,#201b17,0.13883333333333334,#866e49,0.02698888888888889
../images/14427475.jpg,#2e2b28,0.47864444444444443,#b3a995,0.12793333333333334,#e3ccb1,0.1619,#ea3e44,0.09836666666666667,#68888a,0.13315555555555555
../images/14427473.jpg,#312e2a,0.38297777777777775,#e9d4aa,0.47774444444444447,#de292a,0.05673333333333333,#b29786,0.042,#48496a,0.040544444444444445
../images/14427481.jpg,#e54e32,0.023577777777777777,#2d2a26,0.40097777777777777,#264d75,0.225,#e1d5c8,0.3099,#7c838e,0.040544444444444445
../images/14427477.jpg,#2a2927,0.5592,#dad2c7,0.0583,#5e5b58,0.1275888888888889,#3b3a39,0.20843333333333333,#8b8681,0.04647777777777778
../images/14427483.jpg,#24221f,0.26905555555555555,#e0d8cc,0.16291111111111112,#7c7772,0.07921111111111111,#514e4b,0.13741111111111112,#32302d,0.3514111111111111
../images/14427476.jpg,#2e2b28,0.41757777777777777,#e4d8c6,0.4311111111111111,#5b6b8d,0.03537777777777778,#152778,0.07377777777777778,#a5abaf,0.04215555555555556
../images/14427479.jpg,#2f2d2b,0.39237777777777777,#d8d8da,0.3536,#1e7bbe,0.11542222222222222,#df585f,0.0980111111111111,#80afc6,0.04058888888888889
../images/14427474.jpg,#15b9cd,0.22494444444444445,#2d2e2c,0.41834444444444446,#d3d8db,0.1626,#3fbccf,0.13018888888888888,#76c0ce,0.06392222222222223
../images/14427495.jpg,#6b8935,0.028166666666666666,#2c2b26,0.40552222222222223,#b4c118,0.3786888888888889,#10565d,0.052444444444444446,#b5c338,0.13517777777777779
../images/14427492.jpg,#2a2827,0.40071111111111113,#dbdce0,0.05056666666666667,#323878,0.1402,#5b5d8c,0.08098888888888889,#131069,0.32753333333333334
../images/14427485.jpg,#557375,0.25875555555555557,#2c2b28,0.3964666666666667,#e6cc0e,0.07592222222222222,#a5a348,0.02171111111111111,#677e7b,0.24714444444444444
../images/14427491.jpg,#2c2b29,0.4030666666666667,#d1d5da,0.05902222222222222,#233c82,0.16353333333333334,#4f5f91,0.062066666666666666,#121e75,0.3123111111111111
../images/14427493.jpg,#5d834c,0.22784444444444443,#2a2a25,0.41331111111111113,#dbcaa1,0.10372222222222222,#477a2f,0.18093333333333333,#7e9768,0.07418888888888889
../images/14427484.jpg,#2e2c28,0.41142222222222224,#a2a36a,0.3945888888888889,#e1dbc9,0.08258888888888889,#717248,0.011566666666666666,#b7b68b,0.09983333333333333
../images/14427488.jpg,#312f2d,0.7277555555555556,#d8ddd4,0.07108888888888888,#484d8c,0.062344444444444445,#1b1f7f,0.12221111111111112,#8e93af,0.0166
../images/14427486.jpg,#2f2926,0.40378888888888886,#eb7067,0.08674444444444444,#e52520,0.28346666666666664,#e1d6cc,0.0758888888888889,#e74c42,0.1501111111111111
../images/14427489.jpg,#282826,0.418,#d4d8d8,0.06883333333333333,#112573,0.3136555555555556,#536593,0.056966666666666665,#24447f,0.14254444444444445
../images/14427490.jpg,#2b2a28,0.4111222222222222,#e0e1d6,0.04671111111111111,#1b3b66,0.14787777777777777,#091d50,0.32705555555555554,#4e5f7c,0.06723333333333334
../images/14427487.jpg,#cd1a1c,0.08834444444444445,#2b2729,0.45968888888888887,#dad6df,0.10604444444444444,#180a84,0.28436666666666666,#47529c,0.06155555555555556
../images/14427494.jpg,#2b2b2b,0.42784444444444447,#4685c6,0.10088888888888889,#dadce0,0.062433333333333334,#95b4d5,0.01441111111111111,#2174be,0.39442222222222223
../images/14427505.jpg,#dcdbdc,0.3737888888888889,#2f2d2a,0.4518333333333333,#68a7c6,0.062066666666666666,#e3d771,0.053366666666666666,#d49aa3,0.058944444444444445
../images/14427497.jpg,#2e2826,0.4428,#bc0e38,0.3635888888888889,#e5c8be,0.061655555555555554,#c33254,0.08828888888888889,#ce5e71,0.043666666666666666
../images/14427499.jpg,#2e2825,0.4257666666666667,#ee783e,0.11978888888888889,#eb5d05,0.3314,#f0ba81,0.10594444444444444,#973a0c,0.0171
../images/14427498.jpg,#b10b40,0.34502222222222223,#2e2926,0.4159777777777778,#ded5cd,0.06331111111111111,#c66076,0.06205555555555556,#ba335b,0.11363333333333334
../images/14427500.jpg,#302d2a,0.45655555555555555,#a8a194,0.11562222222222222,#736e67,0.07955555555555556,#47433e,0.2515222222222222,#c9c2b2,0.09674444444444444
../images/14427501.jpg,#0d9486,0.0646,#2f2a26,0.6201444444444445,#f1b39a,0.17102222222222221,#86a26a,0.07868888888888889,#5f554e,0.06554444444444445
../images/14427507.jpg,#e7dbcc,0.5256666666666666,#2f2c29,0.38356666666666667,#ef4f2e,0.05957777777777778,#e1a28d,0.023466666666666667,#7d776d,0.007722222222222222
../images/14427502.jpg,#e9906f,0.095,#312d2a,0.3950111111111111,#e3d3c5,0.08876666666666666,#f3c47c,0.20835555555555554,#e9675a,0.21286666666666668
../images/14427506.jpg,#e2d0ba,0.5179333333333334,#2f2c29,0.3742333333333333,#cc2732,0.0276,#385578,0.0379,#b4a195,0.042333333333333334
../images/14427496.jpg,#ac0d2e,0.3706,#2e2926,0.3925666666666667,#d5ccca,0.0592,#b32f4c,0.13148888888888888,#ba5d6b,0.046144444444444446
../images/14427503.jpg,#312b28,0.41024444444444447,#d32e34,0.10914444444444445,#e4dcd5,0.05224444444444445,#cf1207,0.3513,#da5958,0.07706666666666667
../images/14427504.jpg,#e97576,0.0378,#2f2826,0.3889222222222222,#e63f53,0.3129,#eacab3,0.08135555555555556,#de1c36,0.17902222222222222
../images/14427515.jpg,#b0b4c5,0.0787,#1b317a,0.3793222222222222,#302e2d,0.37446666666666667,#d2585c,0.03771111111111111,#5e6694,0.1298
../images/14427510.jpg,#7a99a5,0.02178888888888889,#2d2b27,0.41005555555555556,#e8e0d6,0.4600111111111111,#18669c,0.05313333333333333,#cdccc6,0.05501111111111111
../images/14427517.jpg,#a1875d,0.027644444444444444,#312e2b,0.6510777777777778,#ceaf7b,0.04011111111111111,#6b5739,0.03068888888888889,#282522,0.2504777777777778
../images/14427512.jpg,#312f2c,0.4115,#e2e2d8,0.5125888888888889,#2a3081,0.04091111111111111,#6d6e8a,0.017533333333333335,#b1b2b6,0.017466666666666665
../images/14427508.jpg,#2e2b28,0.39605555555555555,#958e6a,0.03378888888888889,#1877b1,0.3324,#eb678e,0.10111111111111111,#e3d6cb,0.13664444444444446
../images/14427509.jpg,#66c74e,0.2896,#2c2c27,0.4460222222222222,#d4dad9,0.0824,#9fd297,0.022366666666666667,#76cd61,0.15961111111111112
../images/14427520.jpg,#20419e,0.1690888888888889,#e5d5c7,0.18723333333333333,#db180b,0.21342222222222224,#2d2927,0.3904222222222222,#ac8e9b,0.03983333333333333
../images/14427511.jpg,#dbdcd9,0.5177555555555555,#2e2d2a,0.4078555555555556,#6a7581,0.015122222222222223,#112c5b,0.033155555555555556,#b5babb,0.026111111111111113
../images/14427514.jpg,#242b2c,0.5092888888888889,#6eb4c3,0.019166666666666665,#d7d8d4,0.059,#215765,0.09243333333333334,#0f87a9,0.3201111111111111
../images/14427521.jpg,#2d2b29,0.3982222222222222,#e4dfd8,0.14215555555555556,#e61a55,0.1252888888888889,#8fb6c8,0.20198888888888888,#481f64,0.13234444444444443
../images/14427513.jpg,#2c2c2b,0.40453333333333336,#1a74ad,0.30998888888888887,#d2d0c5,0.06637777777777777,#204e6b,0.07744444444444444,#0b1821,0.14165555555555556
../images/14427524.jpg,#2058aa,0.20216666666666666,#d6d8d9,0.21931111111111112,#d71913,0.15165555555555554,#2e2b2a,0.39242222222222223,#d85c58,0.034444444444444444
../images/14427531.jpg,#2b2a29,0.38501111111111114,#67699a,0.058,#120c6c,0.3712666666666667,#d4d9e1,0.04717777777777778,#363c7d,0.13854444444444444
../images/14427533.jpg,#2f2d2a,0.41714444444444443,#e5ded3,0.44575555555555557,#2e659b,0.06291111111111111,#797966,0.04755555555555555,#a5acb3,0.026633333333333332
../images/14427527.jpg,#312d2b,0.3857888888888889,#7d919c,0.10314444444444444,#1979b1,0.32534444444444444,#e3d9cd,0.09545555555555556,#e35b81,0.09026666666666666
../images/14427523.jpg,#2a2a29,0.4353,#1f5fb0,0.19382222222222223,#c9d7df,0.05257777777777778,#5488c1,0.04535555555555556,#1b48a4,0.27294444444444443
../images/14427534.jpg,#e42a0d,0.2612888888888889,#2f2926,0.3931222222222222,#ecd1ba,0.17955555555555555,#ec755f,0.06417777777777778,#e54c38,0.10185555555555556
../images/14427530.jpg,#2c2b2a,0.3808888888888889,#d2d5dd,0.08202222222222222,#15197e,0.36985555555555555,#31428c,0.12331111111111111,#636da3,0.043922222222222224
../images/14427529.jpg,#302d2a,0.4051111111111111,#d8d8d9,0.25676666666666664,#d41715,0.20012222222222223,#d95353,0.07707777777777777,#2b397e,0.060922222222222225
../images/14427526.jpg,#da4735,0.15665555555555555,#2d2b27,0.4688,#d6d5da,0.21284444444444445,#1a9044,0.11655555555555555,#738874,0.045144444444444445
../images/14427535.jpg,#2d2825,0.4180333333333333,#d14456,0.12935555555555556,#e8d0ce,0.044477777777777776,#cb1635,0.34967777777777775,#dd6f79,0.05845555555555555
../images/14427522.jpg,#3f6190,0.18493333333333334,#e1d2be,0.2930111111111111,#2e2c2a,0.3689222222222222,#9ca2ac,0.0503,#63799d,0.10283333333333333
../images/14427525.jpg,#2d96bd,0.04335555555555556,#e9dfd6,0.4784333333333333,#322e2b,0.36664444444444444,#f181a1,0.069,#91b4c0,0.04256666666666667
../images/14427528.jpg,#dadbd8,0.23643333333333333,#2c2c2a,0.42275555555555555,#1985c1,0.28544444444444445,#a0c1cc,0.0301,#55a4c4,0.025266666666666666
../images/14427541.jpg,#e3dbd0,0.39863333333333334,#2e2b29,0.3861111111111111,#da1e24,0.06725555555555555,#cd7f7c,0.026211111111111112,#bacccf,0.12178888888888889
../images/14427543.jpg,#2c2b28,0.39484444444444444,#dddad7,0.41655555555555557,#6467aa,0.08462222222222222,#c4c2cb,0.0695,#9392b6,0.03447777777777778
../images/14427548.jpg,#302e2b,0.3826888888888889,#e0dcda,0.4877,#10706f,0.07166666666666667,#619291,0.027366666666666668,#a7bcbc,0.030577777777777777
../images/14427544.jpg,#2d2c2b,0.42102222222222224,#d3d5df,0.06696666666666666,#2b3388,0.12943333333333334,#170a84,0.3152333333333333,#565b9c,0.06734444444444444
../images/14427546.jpg,#2c2d2c,0.4124333333333333,#1d79c4,0.4998,#dce1e1,0.0504,#165a8e,0.01817777777777778,#75b2d5,0.019188888888888887
../images/14427540.jpg,#1f84b5,0.052533333333333335,#f1df59,0.05767777777777778,#302d2a,0.3711,#e9d3c7,0.42156666666666665,#9fb3b1,0.09712222222222222
../images/14427536.jpg,#322d2a,0.41731111111111113,#dbd6d8,0.12102222222222223,#d24d4b,0.12954444444444443,#d58c8c,0.03017777777777778,#d01e1f,0.30194444444444446
../images/14427538.jpg,#dbdadf,0.4766444444444444,#2f2d2a,0.4517888888888889,#5a5857,0.02181111111111111,#8f8e8e,0.017388888888888888,#bfbebf,0.03236666666666667
