image_url,iiifid,libraryId,frequency,Hex,R,G,B,name,earliest_date,latest_date,wcm,dim2cm,dim3cm,person,party,location,office
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297764,502297764,105789396,0.4585113525,#161514,22,21,20,Against Apatheid ,,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297764,502297764,105789396,0.3433532715,#212120,33,33,32,Against Apatheid ,,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297764,502297764,105789396,0.07536315918,#979280,151,146,128,Against Apatheid ,,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297764,502297764,105789396,0.07180786133,#ADA794,173,167,148,Against Apatheid ,,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297764,502297764,105789396,0.05096435547,#4F4C46,79,76,70,Against Apatheid ,,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297761,502297761,105789394,0.5476074219,#16374F,22,55,79,Safe Energy ; The Answer is Blowing in the Wind,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297761,502297761,105789394,0.2671966553,#1F1F1F,31,31,31,Safe Energy ; The Answer is Blowing in the Wind,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297761,502297761,105789394,0.0867767334,#B49B1D,180,155,29,Safe Energy ; The Answer is Blowing in the Wind,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297761,502297761,105789394,0.07124328613,#435665,67,86,101,Safe Energy ; The Answer is Blowing in the Wind,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297761,502297761,105789394,0.02717590332,#706E35,112,110,53,Safe Energy ; The Answer is Blowing in the Wind,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297758,502297758,105789392,0.3656921387,#9A2D51,154,45,81,[Peace Dove],,,2.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297758,502297758,105789392,0.2978973389,#232020,35,32,32,[Peace Dove],,,2.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297758,502297758,105789392,0.2184448242,#A39387,163,147,135,[Peace Dove],,,2.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297758,502297758,105789392,0.08512878418,#B25D6F,178,93,111,[Peace Dove],,,2.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297758,502297758,105789392,0.03283691406,#5B323B,91,50,59,[Peace Dove],,,2.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297755,502297755,105789390,0.5130615234,#CAAE43,202,174,67,Je T'apporter une Espérance (I Bring You A Hope),,,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297755,502297755,105789390,0.2574005127,#21201E,33,32,30,Je T'apporter une Espérance (I Bring You A Hope),,,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297755,502297755,105789390,0.1578674316,#DFC463,223,196,99,Je T'apporter une Espérance (I Bring You A Hope),,,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297755,502297755,105789390,0.04653930664,#2E662C,46,102,44,Je T'apporter une Espérance (I Bring You A Hope),,,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297755,502297755,105789390,0.02513122559,#7E883A,126,136,58,Je T'apporter une Espérance (I Bring You A Hope),,,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297752,502297752,105789388,0.3310852051,#CBC6BD,203,198,189,I'm a Canadian Youth for Peace,,,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297752,502297752,105789388,0.2586669922,#212121,33,33,33,I'm a Canadian Youth for Peace,,,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297752,502297752,105789388,0.1712188721,#403C37,64,60,55,I'm a Canadian Youth for Peace,,,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297752,502297752,105789388,0.1200256348,#83695E,131,105,94,I'm a Canadian Youth for Peace,,,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297752,502297752,105789388,0.1190032959,#A69588,166,149,136,I'm a Canadian Youth for Peace,,,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297749,502297749,105789386,0.3368682861,#3C4582,60,69,130,Against War,,,5.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297749,502297749,105789386,0.2944793701,#C9C7C3,201,199,195,Against War,,,5.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297749,502297749,105789386,0.2832794189,#212121,33,33,33,Against War,,,5.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297749,502297749,105789386,0.06178283691,#E4723B,228,114,59,Against War,,,5.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297749,502297749,105789386,0.02359008789,#0E0C10,14,12,16,Against War,,,5.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297746,502297746,105789384,0.5560913086,#272421,39,36,33,Nej Til Neutronbomben ; Fredscentret Giro (No to the Neutron Bomb ;  Giro Peace Center),,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297746,502297746,105789384,0.1684112549,#A7A08F,167,160,143,Nej Til Neutronbomben ; Fredscentret Giro (No to the Neutron Bomb ;  Giro Peace Center),,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297746,502297746,105789384,0.1580810547,#BFB8A6,191,184,166,Nej Til Neutronbomben ; Fredscentret Giro (No to the Neutron Bomb ;  Giro Peace Center),,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297746,502297746,105789384,0.05921936035,#A78903,167,137,3,Nej Til Neutronbomben ; Fredscentret Giro (No to the Neutron Bomb ;  Giro Peace Center),,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297746,502297746,105789384,0.05819702148,#645D4F,100,93,79,Nej Til Neutronbomben ; Fredscentret Giro (No to the Neutron Bomb ;  Giro Peace Center),,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297743,502297743,105789382,0.2731170654,#222120,34,33,32,Campus Antiwar Network ; Bring the Troops Home Now,,,5.9,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297743,502297743,105789382,0.2537994385,#C3C0C3,195,192,195,Campus Antiwar Network ; Bring the Troops Home Now,,,5.9,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297743,502297743,105789382,0.207824707,#C16A43,193,106,67,Campus Antiwar Network ; Bring the Troops Home Now,,,5.9,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297743,502297743,105789382,0.1821899414,#D58057,213,128,87,Campus Antiwar Network ; Bring the Troops Home Now,,,5.9,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297743,502297743,105789382,0.08306884766,#D9A991,217,169,145,Campus Antiwar Network ; Bring the Troops Home Now,,,5.9,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297740,502297740,105789380,0.309677124,#ACA699,172,166,153,Diablo Canyon has It's Faults,,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297740,502297740,105789380,0.2618713379,#20201F,32,32,31,Diablo Canyon has It's Faults,,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297740,502297740,105789380,0.2122039795,#938B83,147,139,131,Diablo Canyon has It's Faults,,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297740,502297740,105789380,0.1494293213,#583E5D,88,62,93,Diablo Canyon has It's Faults,,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297740,502297740,105789380,0.0668182373,#CEC7BA,206,199,186,Diablo Canyon has It's Faults,,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297737,502297737,105789378,0.4594726563,#C7C4C9,199,196,201,End Israeli Apartheid,,,5.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297737,502297737,105789378,0.4042205811,#222223,34,34,35,End Israeli Apartheid,,,5.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297737,502297737,105789378,0.06803894043,#0D773D,13,119,61,End Israeli Apartheid,,,5.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297737,502297737,105789378,0.04168701172,#BA353A,186,53,58,End Israeli Apartheid,,,5.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297737,502297737,105789378,0.02658081055,#807D7C,128,125,124,End Israeli Apartheid,,,5.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297734,502297734,105789376,0.2808532715,#BDB7AF,189,183,175,For Peace Pass SALT II ; S.F. Coalition for SALT II,,,5.9,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297734,502297734,105789376,0.2706604004,#212121,33,33,33,For Peace Pass SALT II ; S.F. Coalition for SALT II,,,5.9,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297734,502297734,105789376,0.259262085,#2A4F8D,42,79,141,For Peace Pass SALT II ; S.F. Coalition for SALT II,,,5.9,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297734,502297734,105789376,0.1319122314,#D0CAC2,208,202,194,For Peace Pass SALT II ; S.F. Coalition for SALT II,,,5.9,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297734,502297734,105789376,0.05731201172,#6E80A1,110,128,161,For Peace Pass SALT II ; S.F. Coalition for SALT II,,,5.9,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297731,502297731,105789374,0.4157409668,#183277,24,50,119,NYC CLC AFL-CIO (Central Labor Council The American Federation of Labor and Congress of Industrial Organizations) ; Dinkins '93 ; Labor's Choice for Mayor,1993,1993,5.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297731,502297731,105789374,0.2803344727,#222122,34,33,34,NYC CLC AFL-CIO (Central Labor Council The American Federation of Labor and Congress of Industrial Organizations) ; Dinkins '93 ; Labor's Choice for Mayor,1993,1993,5.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297731,502297731,105789374,0.1234893799,#C4B69A,196,182,154,NYC CLC AFL-CIO (Central Labor Council The American Federation of Labor and Congress of Industrial Organizations) ; Dinkins '93 ; Labor's Choice for Mayor,1993,1993,5.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297731,502297731,105789374,0.1183166504,#BA202D,186,32,45,NYC CLC AFL-CIO (Central Labor Council The American Federation of Labor and Congress of Industrial Organizations) ; Dinkins '93 ; Labor's Choice for Mayor,1993,1993,5.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297731,502297731,105789374,0.06211853027,#59658D,89,101,141,NYC CLC AFL-CIO (Central Labor Council The American Federation of Labor and Congress of Industrial Organizations) ; Dinkins '93 ; Labor's Choice for Mayor,1993,1993,5.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297728,502297728,105789372,0.364654541,#9C978D,156,151,141,Don't Waste Washington,,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297728,502297728,105789372,0.2541656494,#1F1F1F,31,31,31,Don't Waste Washington,,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297728,502297728,105789372,0.1751708984,#175744,23,87,68,Don't Waste Washington,,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297728,502297728,105789372,0.1506195068,#C2BDB2,194,189,178,Don't Waste Washington,,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297728,502297728,105789372,0.0553894043,#577668,87,118,104,Don't Waste Washington,,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297725,502297725,105789370,0.2915496826,#A9635E,169,99,94,Globalize the Intifada!,,,5.9,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297725,502297725,105789370,0.2773895264,#202020,32,32,32,Globalize the Intifada!,,,5.9,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297725,502297725,105789370,0.1614074707,#483E3F,72,62,63,Globalize the Intifada!,,,5.9,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297725,502297725,105789370,0.1413421631,#675154,103,81,84,Globalize the Intifada!,,,5.9,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297725,502297725,105789370,0.1283111572,#BAA29D,186,162,157,Globalize the Intifada!,,,5.9,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297722,502297722,105789368,0.4062042236,#394532,57,69,50,No Nukes is Good Nukes,,,4.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297722,502297722,105789368,0.263885498,#1F1F1E,31,31,30,No Nukes is Good Nukes,,,4.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297722,502297722,105789368,0.1499786377,#9D6F2C,157,111,44,No Nukes is Good Nukes,,,4.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297722,502297722,105789368,0.1433105469,#4F573D,79,87,61,No Nukes is Good Nukes,,,4.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297722,502297722,105789368,0.03662109375,#7E8369,126,131,105,No Nukes is Good Nukes,,,4.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297719,502297719,105789366,0.3975067139,#D7D5D3,215,213,211,No Iraq War,,,6.8,4.5,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297719,502297719,105789366,0.2748413086,#312A59,49,42,89,No Iraq War,,,6.8,4.5,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297719,502297719,105789366,0.161026001,#D44444,212,68,68,No Iraq War,,,6.8,4.5,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297719,502297719,105789366,0.1028442383,#1F1F1E,31,31,30,No Iraq War,,,6.8,4.5,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297719,502297719,105789366,0.06378173828,#A08D95,160,141,149,No Iraq War,,,6.8,4.5,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297716,502297716,105789364,0.3137054443,#B2A28A,178,162,138,Solidaridad con El Salvador ; ¡El Salvador Vencera!,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297716,502297716,105789364,0.2643890381,#201F1E,32,31,30,Solidaridad con El Salvador ; ¡El Salvador Vencera!,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297716,502297716,105789364,0.2002868652,#C6BBA0,198,187,160,Solidaridad con El Salvador ; ¡El Salvador Vencera!,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297716,502297716,105789364,0.1611633301,#A51A24,165,26,36,Solidaridad con El Salvador ; ¡El Salvador Vencera!,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297716,502297716,105789364,0.06045532227,#A9645A,169,100,90,Solidaridad con El Salvador ; ¡El Salvador Vencera!,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297713,502297713,105789362,0.432220459,#BCB7AD,188,183,173,Hands Off El Salvador,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297713,502297713,105789362,0.2659759521,#1F1F1E,31,31,30,Hands Off El Salvador,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297713,502297713,105789362,0.1387786865,#979490,151,148,144,Hands Off El Salvador,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297713,502297713,105789362,0.1203460693,#164D6B,22,77,107,Hands Off El Salvador,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297713,502297713,105789362,0.04267883301,#A23236,162,50,54,Hands Off El Salvador,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297710,502297710,105789360,0.7297058105,#212020,33,32,32,I'll Vote Yes to Keep NYC Free of Nuclear Weapons.,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297710,502297710,105789360,0.1056518555,#C0BDB7,192,189,183,I'll Vote Yes to Keep NYC Free of Nuclear Weapons.,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297710,502297710,105789360,0.07194519043,#3F3C3A,63,60,58,I'll Vote Yes to Keep NYC Free of Nuclear Weapons.,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297710,502297710,105789360,0.06025695801,#715758,113,87,88,I'll Vote Yes to Keep NYC Free of Nuclear Weapons.,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297710,502297710,105789360,0.03244018555,#908E89,144,142,137,I'll Vote Yes to Keep NYC Free of Nuclear Weapons.,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297707,502297707,105789358,0.4091796875,#221F1B,34,31,27,Mutants for Nuclear Power,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297707,502297707,105789358,0.258392334,#D29702,210,151,2,Mutants for Nuclear Power,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297707,502297707,105789358,0.2575531006,#BB8602,187,134,2,Mutants for Nuclear Power,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297707,502297707,105789358,0.03965759277,#6E5310,110,83,16,Mutants for Nuclear Power,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297707,502297707,105789358,0.03521728516,#DFA93E,223,169,62,Mutants for Nuclear Power,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297704,502297704,105789356,0.3209838867,#B0A996,176,169,150,Convert Rocky Flats,,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297704,502297704,105789356,0.3047637939,#242321,36,35,33,Convert Rocky Flats,,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297704,502297704,105789356,0.2240600586,#948A75,148,138,117,Convert Rocky Flats,,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297704,502297704,105789356,0.1244049072,#141312,20,19,18,Convert Rocky Flats,,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297704,502297704,105789356,0.02578735352,#9E2A22,158,42,34,Convert Rocky Flats,,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297701,502297701,105789354,0.4981689453,#1F1D1E,31,29,30,MLK Day 2017,2017,2017,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297701,502297701,105789354,0.2544250488,#373477,55,52,119,MLK Day 2017,2017,2017,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297701,502297701,105789354,0.1454315186,#CECDCD,206,205,205,MLK Day 2017,2017,2017,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297701,502297701,105789354,0.06745910645,#C9374B,201,55,75,MLK Day 2017,2017,2017,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297701,502297701,105789354,0.03451538086,#78789D,120,120,157,MLK Day 2017,2017,2017,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297698,502297698,105789352,0.3336791992,#154E8E,21,78,142,Peace Action New York State ; What Are You Doing to End War? ; Peace Demands Action,,,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297698,502297698,105789352,0.2738342285,#212122,33,33,34,Peace Action New York State ; What Are You Doing to End War? ; Peace Demands Action,,,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297698,502297698,105789352,0.1739196777,#205EA1,32,94,161,Peace Action New York State ; What Are You Doing to End War? ; Peace Demands Action,,,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297698,502297698,105789352,0.1255645752,#B8C0CE,184,192,206,Peace Action New York State ; What Are You Doing to End War? ; Peace Demands Action,,,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297698,502297698,105789352,0.09300231934,#6B8AB1,107,138,177,Peace Action New York State ; What Are You Doing to End War? ; Peace Demands Action,,,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297695,502297695,105789350,0.4844360352,#1E1E1D,30,30,29,Fund Human Needs- Rally June 12 ; Abolish Nuclear Weapons,,,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/502297695,502297695,105789350,0.1990203857,#1679A4,22,121,164,Fund Human Needs- Rally June 12 ; Abolish Nuclear Weapons,,,5.6,,,,,,
